Year,iso_code3,ef_ippu_tonne_c2hf5_per_mmm_gdp_product_use_ods_refrigeration
2023,CHE,0.1735504056903476
2024,CHE,0.1735504056903476
2025,CHE,0.1735504056903476
2026,CHE,0.1735504056903476
2027,CHE,0.1735504056903476
2028,CHE,0.1735504056903476
2029,CHE,0.1735504056903476
2030,CHE,0.1735504056903476
2031,CHE,0.1735504056903476
2032,CHE,0.1735504056903476
2033,CHE,0.1735504056903476
2034,CHE,0.1735504056903476
2035,CHE,0.1735504056903476
2036,CHE,0.1735504056903476
2037,CHE,0.1735504056903476
2038,CHE,0.1735504056903476
2039,CHE,0.1735504056903476
2040,CHE,0.1735504056903476
2041,CHE,0.1735504056903476
2042,CHE,0.1735504056903476
2043,CHE,0.1735504056903476
2044,CHE,0.1735504056903476
2045,CHE,0.1735504056903476
2046,CHE,0.1735504056903476
2047,CHE,0.1735504056903476
2048,CHE,0.1735504056903476
2049,CHE,0.1735504056903476
2050,CHE,0.1735504056903476
2021,CHL,1.089396290474681
2022,CHL,1.089396290474681
2023,CHL,1.089396290474681
2024,CHL,1.089396290474681
2025,CHL,1.089396290474681
2026,CHL,1.089396290474681
2027,CHL,1.089396290474681
2028,CHL,1.089396290474681
2029,CHL,1.089396290474681
2030,CHL,1.089396290474681
2031,CHL,1.089396290474681
2032,CHL,1.089396290474681
2033,CHL,1.089396290474681
2034,CHL,1.089396290474681
2035,CHL,1.089396290474681
2036,CHL,1.089396290474681
2037,CHL,1.089396290474681
2038,CHL,1.089396290474681
2039,CHL,1.089396290474681
2040,CHL,1.089396290474681
2041,CHL,1.089396290474681
2042,CHL,1.089396290474681
2043,CHL,1.089396290474681
2044,CHL,1.089396290474681
2045,CHL,1.089396290474681
2046,CHL,1.089396290474681
2047,CHL,1.089396290474681
2048,CHL,1.089396290474681
2049,CHL,1.089396290474681
2050,CHL,1.089396290474681
2021,CHN,0.4778122871380973
2022,CHN,0.4778122871380973
2023,CHN,0.4778122871380973
2024,CHN,0.4778122871380973
2025,CHN,0.4778122871380973
2026,CHN,0.4778122871380973
2027,CHN,0.4778122871380973
2028,CHN,0.4778122871380973
2029,CHN,0.4778122871380973
2030,CHN,0.4778122871380973
2031,CHN,0.4778122871380973
2032,CHN,0.4778122871380973
2033,CHN,0.4778122871380973
2034,CHN,0.4778122871380973
2035,CHN,0.4778122871380973
2036,CHN,0.4778122871380973
2037,CHN,0.4778122871380973
2038,CHN,0.4778122871380973
2039,CHN,0.4778122871380973
2040,CHN,0.4778122871380973
2041,CHN,0.4778122871380973
2042,CHN,0.4778122871380973
2043,CHN,0.4778122871380973
2044,CHN,0.4778122871380973
2045,CHN,0.4778122871380973
2046,CHN,0.4778122871380973
2047,CHN,0.4778122871380973
2048,CHN,0.4778122871380973
2049,CHN,0.4778122871380973
2050,CHN,0.4778122871380973
2021,CIV,0.9191227060865058
2022,CIV,0.9191227060865058
2023,CIV,0.9191227060865058
2024,CIV,0.9191227060865058
2025,CIV,0.9191227060865058
2026,CIV,0.9191227060865058
2027,CIV,0.9191227060865058
2028,CIV,0.9191227060865058
2029,CIV,0.9191227060865058
2030,CIV,0.9191227060865058
2031,CIV,0.9191227060865058
2032,CIV,0.9191227060865058
2033,CIV,0.9191227060865058
2034,CIV,0.9191227060865058
2035,CIV,0.9191227060865058
2036,CIV,0.9191227060865058
2037,CIV,0.9191227060865058
2038,CIV,0.9191227060865058
2039,CIV,0.9191227060865058
2040,CIV,0.9191227060865058
2041,CIV,0.9191227060865058
2042,CIV,0.9191227060865058
2043,CIV,0.9191227060865058
2044,CIV,0.9191227060865058
2045,CIV,0.9191227060865058
2046,CIV,0.9191227060865058
2047,CIV,0.9191227060865058
2048,CIV,0.9191227060865058
2049,CIV,0.9191227060865058
2050,CIV,0.9191227060865058
2021,CMR,1.1142593603194262
2022,CMR,1.1142593603194262
2023,CMR,1.1142593603194262
2024,CMR,1.1142593603194262
2025,CMR,1.1142593603194262
2026,CMR,1.1142593603194262
2027,CMR,1.1142593603194262
2028,CMR,1.1142593603194262
2029,CMR,1.1142593603194262
2030,CMR,1.1142593603194262
2031,CMR,1.1142593603194262
2032,CMR,1.1142593603194262
2033,CMR,1.1142593603194262
2034,CMR,1.1142593603194262
2035,CMR,1.1142593603194262
2036,CMR,1.1142593603194262
2037,CMR,1.1142593603194262
2038,CMR,1.1142593603194262
2039,CMR,1.1142593603194262
2040,CMR,1.1142593603194262
2041,CMR,1.1142593603194262
2042,CMR,1.1142593603194262
2043,CMR,1.1142593603194262
2044,CMR,1.1142593603194262
2045,CMR,1.1142593603194262
2046,CMR,1.1142593603194262
2047,CMR,1.1142593603194262
2048,CMR,1.1142593603194262
2049,CMR,1.1142593603194262
2050,CMR,1.1142593603194262
2021,COD,1.5232404230606125
2022,COD,1.5232404230606125
2023,COD,1.5232404230606125
2024,COD,1.5232404230606125
2025,COD,1.5232404230606125
2026,COD,1.5232404230606125
2027,COD,1.5232404230606125
2028,COD,1.5232404230606125
2029,COD,1.5232404230606125
2030,COD,1.5232404230606125
2031,COD,1.5232404230606125
2032,COD,1.5232404230606125
2033,COD,1.5232404230606125
2034,COD,1.5232404230606125
2035,COD,1.5232404230606125
2036,COD,1.5232404230606125
2037,COD,1.5232404230606125
2038,COD,1.5232404230606125
2039,COD,1.5232404230606125
2040,COD,1.5232404230606125
2041,COD,1.5232404230606125
2042,COD,1.5232404230606125
2043,COD,1.5232404230606125
2044,COD,1.5232404230606125
2045,COD,1.5232404230606125
2046,COD,1.5232404230606125
2047,COD,1.5232404230606125
2048,COD,1.5232404230606125
2049,COD,1.5232404230606125
2050,COD,1.5232404230606125
2021,COG,0.4285242617795626
2022,COG,0.4285242617795626
2023,COG,0.4285242617795626
2024,COG,0.4285242617795626
2025,COG,0.4285242617795626
2026,COG,0.4285242617795626
2027,COG,0.4285242617795626
2028,COG,0.4285242617795626
2029,COG,0.4285242617795626
2030,COG,0.4285242617795626
2031,COG,0.4285242617795626
2032,COG,0.4285242617795626
2033,COG,0.4285242617795626
2034,COG,0.4285242617795626
2035,COG,0.4285242617795626
2036,COG,0.4285242617795626
2037,COG,0.4285242617795626
2038,COG,0.4285242617795626
2039,COG,0.4285242617795626
2040,COG,0.4285242617795626
2041,COG,0.4285242617795626
2042,COG,0.4285242617795626
2043,COG,0.4285242617795626
2044,COG,0.4285242617795626
2045,COG,0.4285242617795626
2046,COG,0.4285242617795626
2047,COG,0.4285242617795626
2048,COG,0.4285242617795626
2049,COG,0.4285242617795626
2050,COG,0.4285242617795626
2021,COL,0.3098882707208618
2022,COL,0.3098882707208618
2023,COL,0.3098882707208618
2024,COL,0.3098882707208618
2025,COL,0.3098882707208618
2026,COL,0.3098882707208618
2027,COL,0.3098882707208618
2028,COL,0.3098882707208618
2029,COL,0.3098882707208618
2030,COL,0.3098882707208618
2031,COL,0.3098882707208618
2032,COL,0.3098882707208618
2033,COL,0.3098882707208618
2034,COL,0.3098882707208618
2035,COL,0.3098882707208618
2036,COL,0.3098882707208618
2037,COL,0.3098882707208618
2038,COL,0.3098882707208618
2039,COL,0.3098882707208618
2040,COL,0.3098882707208618
2041,COL,0.3098882707208618
2042,COL,0.3098882707208618
2043,COL,0.3098882707208618
2044,COL,0.3098882707208618
2045,COL,0.3098882707208618
2046,COL,0.3098882707208618
2047,COL,0.3098882707208618
2048,COL,0.3098882707208618
2049,COL,0.3098882707208618
2050,COL,0.3098882707208618
2021,COM,0.0
2022,COM,0.0
2023,COM,0.0
2024,COM,0.0
2025,COM,0.0
2026,COM,0.0
2027,COM,0.0
2028,COM,0.0
2029,COM,0.0
2030,COM,0.0
2031,COM,0.0
2032,COM,0.0
2033,COM,0.0
2034,COM,0.0
2035,COM,0.0
2036,COM,0.0
2037,COM,0.0
2038,COM,0.0
2039,COM,0.0
2040,COM,0.0
2041,COM,0.0
2042,COM,0.0
2043,COM,0.0
2044,COM,0.0
2045,COM,0.0
2046,COM,0.0
2047,COM,0.0
2048,COM,0.0
2049,COM,0.0
2050,COM,0.0
2021,CPV,0.0
2022,CPV,0.0
2023,CPV,0.0
2024,CPV,0.0
2025,CPV,0.0
2026,CPV,0.0
2027,CPV,0.0
2028,CPV,0.0
2029,CPV,0.0
2030,CPV,0.0
2031,CPV,0.0
2032,CPV,0.0
2033,CPV,0.0
2034,CPV,0.0
2035,CPV,0.0
2036,CPV,0.0
2037,CPV,0.0
2038,CPV,0.0
2039,CPV,0.0
2040,CPV,0.0
2041,CPV,0.0
2042,CPV,0.0
2043,CPV,0.0
2044,CPV,0.0
2045,CPV,0.0
2046,CPV,0.0
2047,CPV,0.0
2048,CPV,0.0
2049,CPV,0.0
2050,CPV,0.0
2021,CRI,0.1527485381263576
2022,CRI,0.1527485381263576
2023,CRI,0.1527485381263576
2024,CRI,0.1527485381263576
2025,CRI,0.1527485381263576
2026,CRI,0.1527485381263576
2027,CRI,0.1527485381263576
2028,CRI,0.1527485381263576
2029,CRI,0.1527485381263576
2030,CRI,0.1527485381263576
2031,CRI,0.1527485381263576
2032,CRI,0.1527485381263576
2033,CRI,0.1527485381263576
2034,CRI,0.1527485381263576
2035,CRI,0.1527485381263576
2036,CRI,0.1527485381263576
2037,CRI,0.1527485381263576
2038,CRI,0.1527485381263576
2039,CRI,0.1527485381263576
2040,CRI,0.1527485381263576
2041,CRI,0.1527485381263576
2042,CRI,0.1527485381263576
2043,CRI,0.1527485381263576
2044,CRI,0.1527485381263576
2045,CRI,0.1527485381263576
2046,CRI,0.1527485381263576
2047,CRI,0.1527485381263576
2048,CRI,0.1527485381263576
2049,CRI,0.1527485381263576
2050,CRI,0.1527485381263576
2021,CUB,0.0937215511983895
2022,CUB,0.0937215511983895
2023,CUB,0.0937215511983895
2024,CUB,0.0937215511983895
2025,CUB,0.0937215511983895
2026,CUB,0.0937215511983895
2027,CUB,0.0937215511983895
2028,CUB,0.0937215511983895
2029,CUB,0.0937215511983895
2030,CUB,0.0937215511983895
2031,CUB,0.0937215511983895
2032,CUB,0.0937215511983895
2033,CUB,0.0937215511983895
2034,CUB,0.0937215511983895
2035,CUB,0.0937215511983895
2036,CUB,0.0937215511983895
2037,CUB,0.0937215511983895
2038,CUB,0.0937215511983895
2039,CUB,0.0937215511983895
2040,CUB,0.0937215511983895
2041,CUB,0.0937215511983895
2042,CUB,0.0937215511983895
2043,CUB,0.0937215511983895
2044,CUB,0.0937215511983895
2045,CUB,0.0937215511983895
2046,CUB,0.0937215511983895
2047,CUB,0.0937215511983895
2048,CUB,0.0937215511983895
2049,CUB,0.0937215511983895
2050,CUB,0.0937215511983895
2021,CUW,0.0
2022,CUW,0.0
2023,CUW,0.0
2024,CUW,0.0
2025,CUW,0.0
2026,CUW,0.0
2027,CUW,0.0
2028,CUW,0.0
2029,CUW,0.0
2030,CUW,0.0
2031,CUW,0.0
2032,CUW,0.0
2033,CUW,0.0
2034,CUW,0.0
2035,CUW,0.0
2036,CUW,0.0
2037,CUW,0.0
2038,CUW,0.0
2039,CUW,0.0
2040,CUW,0.0
2041,CUW,0.0
2042,CUW,0.0
2043,CUW,0.0
2044,CUW,0.0
2045,CUW,0.0
2046,CUW,0.0
2047,CUW,0.0
2048,CUW,0.0
2049,CUW,0.0
2050,CUW,0.0
2021,CYM,0.0937215511983895
2022,CYM,0.0937215511983895
2023,CYM,0.0937215511983895
2024,CYM,0.0937215511983895
2025,CYM,0.0937215511983895
2026,CYM,0.0937215511983895
2027,CYM,0.0937215511983895
2028,CYM,0.0937215511983895
2029,CYM,0.0937215511983895
2030,CYM,0.0937215511983895
2031,CYM,0.0937215511983895
2032,CYM,0.0937215511983895
2033,CYM,0.0937215511983895
2034,CYM,0.0937215511983895
2035,CYM,0.0937215511983895
2036,CYM,0.0937215511983895
2037,CYM,0.0937215511983895
2038,CYM,0.0937215511983895
2039,CYM,0.0937215511983895
2040,CYM,0.0937215511983895
2041,CYM,0.0937215511983895
2042,CYM,0.0937215511983895
2043,CYM,0.0937215511983895
2044,CYM,0.0937215511983895
2045,CYM,0.0937215511983895
2046,CYM,0.0937215511983895
2047,CYM,0.0937215511983895
2048,CYM,0.0937215511983895
2049,CYM,0.0937215511983895
2050,CYM,0.0937215511983895
2021,CYP,0.6230195861587342
2022,CYP,0.6230195861587342
2023,CYP,0.6230195861587342
2024,CYP,0.6230195861587342
2025,CYP,0.6230195861587342
2026,CYP,0.6230195861587342
2027,CYP,0.6230195861587342
2028,CYP,0.6230195861587342
2029,CYP,0.6230195861587342
2030,CYP,0.6230195861587342
2031,CYP,0.6230195861587342
2032,CYP,0.6230195861587342
2033,CYP,0.6230195861587342
2034,CYP,0.6230195861587342
2035,CYP,0.6230195861587342
2036,CYP,0.6230195861587342
2037,CYP,0.6230195861587342
2038,CYP,0.6230195861587342
2039,CYP,0.6230195861587342
2040,CYP,0.6230195861587342
2041,CYP,0.6230195861587342
2042,CYP,0.6230195861587342
2043,CYP,0.6230195861587342
2044,CYP,0.6230195861587342
2045,CYP,0.6230195861587342
2046,CYP,0.6230195861587342
2047,CYP,0.6230195861587342
2048,CYP,0.6230195861587342
2049,CYP,0.6230195861587342
2050,CYP,0.6230195861587342
2021,CZE,0.6950791399268936
2022,CZE,0.6950791399268936
2023,CZE,0.6950791399268936
2024,CZE,0.6950791399268936
2025,CZE,0.6950791399268936
2026,CZE,0.6950791399268936
2027,CZE,0.6950791399268936
2028,CZE,0.6950791399268936
2029,CZE,0.6950791399268936
2030,CZE,0.6950791399268936
2031,CZE,0.6950791399268936
2032,CZE,0.6950791399268936
2033,CZE,0.6950791399268936
2034,CZE,0.6950791399268936
2035,CZE,0.6950791399268936
2036,CZE,0.6950791399268936
2037,CZE,0.6950791399268936
2038,CZE,0.6950791399268936
2039,CZE,0.6950791399268936
2040,CZE,0.6950791399268936
2041,CZE,0.6950791399268936
2042,CZE,0.6950791399268936
2043,CZE,0.6950791399268936
2044,CZE,0.6950791399268936
2045,CZE,0.6950791399268936
2046,CZE,0.6950791399268936
2047,CZE,0.6950791399268936
2048,CZE,0.6950791399268936
2049,CZE,0.6950791399268936
2050,CZE,0.6950791399268936
2021,DEU,0.1067991265387467
2022,DEU,0.1067991265387467
2023,DEU,0.1067991265387467
2024,DEU,0.1067991265387467
2025,DEU,0.1067991265387467
2026,DEU,0.1067991265387467
2027,DEU,0.1067991265387467
2028,DEU,0.1067991265387467
2029,DEU,0.1067991265387467
2030,DEU,0.1067991265387467
2031,DEU,0.1067991265387467
2032,DEU,0.1067991265387467
2033,DEU,0.1067991265387467
2034,DEU,0.1067991265387467
2035,DEU,0.1067991265387467
2036,DEU,0.1067991265387467
2037,DEU,0.1067991265387467
2038,DEU,0.1067991265387467
2039,DEU,0.1067991265387467
2040,DEU,0.1067991265387467
2041,DEU,0.1067991265387467
2042,DEU,0.1067991265387467
2043,DEU,0.1067991265387467
2044,DEU,0.1067991265387467
2045,DEU,0.1067991265387467
2046,DEU,0.1067991265387467
2047,DEU,0.1067991265387467
2048,DEU,0.1067991265387467
2049,DEU,0.1067991265387467
2050,DEU,0.1067991265387467
2021,DJI,0.0
2022,DJI,0.0
2023,DJI,0.0
2024,DJI,0.0
2025,DJI,0.0
2026,DJI,0.0
2027,DJI,0.0
2028,DJI,0.0
2029,DJI,0.0
2030,DJI,0.0
2031,DJI,0.0
2032,DJI,0.0
2033,DJI,0.0
2034,DJI,0.0
2035,DJI,0.0
2036,DJI,0.0
2037,DJI,0.0
2038,DJI,0.0
2039,DJI,0.0
2040,DJI,0.0
2041,DJI,0.0
2042,DJI,0.0
2043,DJI,0.0
2044,DJI,0.0
2045,DJI,0.0
2046,DJI,0.0
2047,DJI,0.0
2048,DJI,0.0
2049,DJI,0.0
2050,DJI,0.0
2021,DMA,0.0
2022,DMA,0.0
2023,DMA,0.0
2024,DMA,0.0
2025,DMA,0.0
2026,DMA,0.0
2027,DMA,0.0
2028,DMA,0.0
2029,DMA,0.0
2030,DMA,0.0
2031,DMA,0.0
2032,DMA,0.0
2033,DMA,0.0
2034,DMA,0.0
2035,DMA,0.0
2036,DMA,0.0
2037,DMA,0.0
2038,DMA,0.0
2039,DMA,0.0
2040,DMA,0.0
2041,DMA,0.0
2042,DMA,0.0
2043,DMA,0.0
2044,DMA,0.0
2045,DMA,0.0
2046,DMA,0.0
2047,DMA,0.0
2048,DMA,0.0
2049,DMA,0.0
2050,DMA,0.0
2021,DNK,0.1264324499002145
2022,DNK,0.1264324499002145
2023,DNK,0.1264324499002145
2024,DNK,0.1264324499002145
2025,DNK,0.1264324499002145
2026,DNK,0.1264324499002145
2027,DNK,0.1264324499002145
2028,DNK,0.1264324499002145
2029,DNK,0.1264324499002145
2030,DNK,0.1264324499002145
2031,DNK,0.1264324499002145
2032,DNK,0.1264324499002145
2033,DNK,0.1264324499002145
2034,DNK,0.1264324499002145
2035,DNK,0.1264324499002145
2036,DNK,0.1264324499002145
2037,DNK,0.1264324499002145
2038,DNK,0.1264324499002145
2039,DNK,0.1264324499002145
2040,DNK,0.1264324499002145
2041,DNK,0.1264324499002145
2042,DNK,0.1264324499002145
2043,DNK,0.1264324499002145
2044,DNK,0.1264324499002145
2045,DNK,0.1264324499002145
2046,DNK,0.1264324499002145
2047,DNK,0.1264324499002145
2048,DNK,0.1264324499002145
2049,DNK,0.1264324499002145
2050,DNK,0.1264324499002145
2021,DOM,0.2696762169855634
2022,DOM,0.2696762169855634
2023,DOM,0.2696762169855634
2024,DOM,0.2696762169855634
2025,DOM,0.2696762169855634
2026,DOM,0.2696762169855634
2027,DOM,0.2696762169855634
2028,DOM,0.2696762169855634
2029,DOM,0.2696762169855634
2030,DOM,0.2696762169855634
2031,DOM,0.2696762169855634
2032,DOM,0.2696762169855634
2033,DOM,0.2696762169855634
2034,DOM,0.2696762169855634
2035,DOM,0.2696762169855634
2036,DOM,0.2696762169855634
2037,DOM,0.2696762169855634
2038,DOM,0.2696762169855634
2039,DOM,0.2696762169855634
2040,DOM,0.2696762169855634
2041,DOM,0.2696762169855634
2042,DOM,0.2696762169855634
2043,DOM,0.2696762169855634
2044,DOM,0.2696762169855634
2045,DOM,0.2696762169855634
2046,DOM,0.2696762169855634
2047,DOM,0.2696762169855634
2048,DOM,0.2696762169855634
2049,DOM,0.2696762169855634
2050,DOM,0.2696762169855634
2021,DZA,0.1315404847366468
2022,DZA,0.1315404847366468
2023,DZA,0.1315404847366468
2024,DZA,0.1315404847366468
2025,DZA,0.1315404847366468
2026,DZA,0.1315404847366468
2027,DZA,0.1315404847366468
2028,DZA,0.1315404847366468
2029,DZA,0.1315404847366468
2030,DZA,0.1315404847366468
2031,DZA,0.1315404847366468
2032,DZA,0.1315404847366468
2033,DZA,0.1315404847366468
2034,DZA,0.1315404847366468
2035,DZA,0.1315404847366468
2036,DZA,0.1315404847366468
2037,DZA,0.1315404847366468
2038,DZA,0.1315404847366468
2039,DZA,0.1315404847366468
2040,DZA,0.1315404847366468
2041,DZA,0.1315404847366468
2042,DZA,0.1315404847366468
2043,DZA,0.1315404847366468
2044,DZA,0.1315404847366468
2045,DZA,0.1315404847366468
2046,DZA,0.1315404847366468
2047,DZA,0.1315404847366468
2048,DZA,0.1315404847366468
2049,DZA,0.1315404847366468
2050,DZA,0.1315404847366468
2021,ECU,0.1353338521476333
2022,ECU,0.1353338521476333
2023,ECU,0.1353338521476333
2024,ECU,0.1353338521476333
2025,ECU,0.1353338521476333
2026,ECU,0.1353338521476333
2027,ECU,0.1353338521476333
2028,ECU,0.1353338521476333
2029,ECU,0.1353338521476333
2030,ECU,0.1353338521476333
2031,ECU,0.1353338521476333
2032,ECU,0.1353338521476333
2033,ECU,0.1353338521476333
2034,ECU,0.1353338521476333
2035,ECU,0.1353338521476333
2036,ECU,0.1353338521476333
2037,ECU,0.1353338521476333
2038,ECU,0.1353338521476333
2039,ECU,0.1353338521476333
2040,ECU,0.1353338521476333
2041,ECU,0.1353338521476333
2042,ECU,0.1353338521476333
2043,ECU,0.1353338521476333
2044,ECU,0.1353338521476333
2045,ECU,0.1353338521476333
2046,ECU,0.1353338521476333
2047,ECU,0.1353338521476333
2048,ECU,0.1353338521476333
2049,ECU,0.1353338521476333
2050,ECU,0.1353338521476333
2021,EGY,0.3671773097048774
2022,EGY,0.3671773097048774
2023,EGY,0.3671773097048774
2024,EGY,0.3671773097048774
2025,EGY,0.3671773097048774
2026,EGY,0.3671773097048774
2027,EGY,0.3671773097048774
2028,EGY,0.3671773097048774
2029,EGY,0.3671773097048774
2030,EGY,0.3671773097048774
2031,EGY,0.3671773097048774
2032,EGY,0.3671773097048774
2033,EGY,0.3671773097048774
2034,EGY,0.3671773097048774
2035,EGY,0.3671773097048774
2036,EGY,0.3671773097048774
2037,EGY,0.3671773097048774
2038,EGY,0.3671773097048774
2039,EGY,0.3671773097048774
2040,EGY,0.3671773097048774
2041,EGY,0.3671773097048774
2042,EGY,0.3671773097048774
2043,EGY,0.3671773097048774
2044,EGY,0.3671773097048774
2045,EGY,0.3671773097048774
2046,EGY,0.3671773097048774
2047,EGY,0.3671773097048774
2048,EGY,0.3671773097048774
2049,EGY,0.3671773097048774
2050,EGY,0.3671773097048774
2021,ERI,0.0
2022,ERI,0.0
2023,ERI,0.0
2024,ERI,0.0
2025,ERI,0.0
2026,ERI,0.0
2027,ERI,0.0
2028,ERI,0.0
2029,ERI,0.0
2030,ERI,0.0
2031,ERI,0.0
2032,ERI,0.0
2033,ERI,0.0
2034,ERI,0.0
2035,ERI,0.0
2036,ERI,0.0
2037,ERI,0.0
2038,ERI,0.0
2039,ERI,0.0
2040,ERI,0.0
2041,ERI,0.0
2042,ERI,0.0
2043,ERI,0.0
2044,ERI,0.0
2045,ERI,0.0
2046,ERI,0.0
2047,ERI,0.0
2048,ERI,0.0
2049,ERI,0.0
2050,ERI,0.0
2021,ESP,0.2342398755715408
2022,ESP,0.2342398755715408
2023,ESP,0.2342398755715408
2024,ESP,0.2342398755715408
2025,ESP,0.2342398755715408
2026,ESP,0.2342398755715408
2027,ESP,0.2342398755715408
2028,ESP,0.2342398755715408
2029,ESP,0.2342398755715408
2030,ESP,0.2342398755715408
2031,ESP,0.2342398755715408
2032,ESP,0.2342398755715408
2033,ESP,0.2342398755715408
2034,ESP,0.2342398755715408
2035,ESP,0.2342398755715408
2036,ESP,0.2342398755715408
2037,ESP,0.2342398755715408
2038,ESP,0.2342398755715408
2039,ESP,0.2342398755715408
2040,ESP,0.2342398755715408
2041,ESP,0.2342398755715408
2042,ESP,0.2342398755715408
2043,ESP,0.2342398755715408
2044,ESP,0.2342398755715408
2045,ESP,0.2342398755715408
2046,ESP,0.2342398755715408
2047,ESP,0.2342398755715408
2048,ESP,0.2342398755715408
2049,ESP,0.2342398755715408
2050,ESP,0.2342398755715408
2021,EST,0.3981669135170964
2022,EST,0.3981669135170964
2023,EST,0.3981669135170964
2024,EST,0.3981669135170964
2025,EST,0.3981669135170964
2026,EST,0.3981669135170964
2027,EST,0.3981669135170964
2028,EST,0.3981669135170964
2029,EST,0.3981669135170964
2030,EST,0.3981669135170964
2031,EST,0.3981669135170964
2032,EST,0.3981669135170964
2033,EST,0.3981669135170964
2034,EST,0.3981669135170964
2035,EST,0.3981669135170964
2036,EST,0.3981669135170964
2037,EST,0.3981669135170964
2038,EST,0.3981669135170964
2039,EST,0.3981669135170964
2040,EST,0.3981669135170964
2041,EST,0.3981669135170964
2042,EST,0.3981669135170964
2043,EST,0.3981669135170964
2044,EST,0.3981669135170964
2045,EST,0.3981669135170964
2046,EST,0.3981669135170964
2047,EST,0.3981669135170964
2048,EST,0.3981669135170964
2049,EST,0.3981669135170964
2050,EST,0.3981669135170964
2021,ETH,0.0
2022,ETH,0.0
2023,ETH,0.0
2024,ETH,0.0
2025,ETH,0.0
2026,ETH,0.0
2027,ETH,0.0
2028,ETH,0.0
2029,ETH,0.0
2030,ETH,0.0
2031,ETH,0.0
2032,ETH,0.0
2033,ETH,0.0
2034,ETH,0.0
2035,ETH,0.0
2036,ETH,0.0
2037,ETH,0.0
2038,ETH,0.0
2039,ETH,0.0
2040,ETH,0.0
2041,ETH,0.0
2042,ETH,0.0
2043,ETH,0.0
2044,ETH,0.0
2045,ETH,0.0
2046,ETH,0.0
2047,ETH,0.0
2048,ETH,0.0
2049,ETH,0.0
2050,ETH,0.0
2021,FIN,0.3059011516674401
2022,FIN,0.3059011516674401
2023,FIN,0.3059011516674401
2024,FIN,0.3059011516674401
2025,FIN,0.3059011516674401
2026,FIN,0.3059011516674401
2027,FIN,0.3059011516674401
2028,FIN,0.3059011516674401
2029,FIN,0.3059011516674401
2030,FIN,0.3059011516674401
2031,FIN,0.3059011516674401
2032,FIN,0.3059011516674401
2033,FIN,0.3059011516674401
2034,FIN,0.3059011516674401
2035,FIN,0.3059011516674401
2036,FIN,0.3059011516674401
2037,FIN,0.3059011516674401
2038,FIN,0.3059011516674401
2039,FIN,0.3059011516674401
2040,FIN,0.3059011516674401
2041,FIN,0.3059011516674401
2042,FIN,0.3059011516674401
2043,FIN,0.3059011516674401
2044,FIN,0.3059011516674401
2045,FIN,0.3059011516674401
2046,FIN,0.3059011516674401
2047,FIN,0.3059011516674401
2048,FIN,0.3059011516674401
2049,FIN,0.3059011516674401
2050,FIN,0.3059011516674401
2021,FJI,0.8964092653733657
2022,FJI,0.8964092653733657
2023,FJI,0.8964092653733657
2024,FJI,0.8964092653733657
2025,FJI,0.8964092653733657
2026,FJI,0.8964092653733657
2027,FJI,0.8964092653733657
2028,FJI,0.8964092653733657
2029,FJI,0.8964092653733657
2030,FJI,0.8964092653733657
2031,FJI,0.8964092653733657
2032,FJI,0.8964092653733657
2033,FJI,0.8964092653733657
2034,FJI,0.8964092653733657
2035,FJI,0.8964092653733657
2036,FJI,0.8964092653733657
2037,FJI,0.8964092653733657
2038,FJI,0.8964092653733657
2039,FJI,0.8964092653733657
2040,FJI,0.8964092653733657
2041,FJI,0.8964092653733657
2042,FJI,0.8964092653733657
2043,FJI,0.8964092653733657
2044,FJI,0.8964092653733657
2045,FJI,0.8964092653733657
2046,FJI,0.8964092653733657
2047,FJI,0.8964092653733657
2048,FJI,0.8964092653733657
2049,FJI,0.8964092653733657
2050,FJI,0.8964092653733657
2021,FRA,0.3268856558814487
2022,FRA,0.3268856558814487
2023,FRA,0.3268856558814487
2024,FRA,0.3268856558814487
2025,FRA,0.3268856558814487
2026,FRA,0.3268856558814487
2027,FRA,0.3268856558814487
2028,FRA,0.3268856558814487
2029,FRA,0.3268856558814487
2030,FRA,0.3268856558814487
2031,FRA,0.3268856558814487
2032,FRA,0.3268856558814487
2033,FRA,0.3268856558814487
2034,FRA,0.3268856558814487
2035,FRA,0.3268856558814487
2036,FRA,0.3268856558814487
2037,FRA,0.3268856558814487
2038,FRA,0.3268856558814487
2039,FRA,0.3268856558814487
2040,FRA,0.3268856558814487
2041,FRA,0.3268856558814487
2042,FRA,0.3268856558814487
2043,FRA,0.3268856558814487
2044,FRA,0.3268856558814487
2045,FRA,0.3268856558814487
2046,FRA,0.3268856558814487
2047,FRA,0.3268856558814487
2048,FRA,0.3268856558814487
2049,FRA,0.3268856558814487
2050,FRA,0.3268856558814487
2021,FRO,0.6422576585504753
2022,FRO,0.6422576585504753
2023,FRO,0.6422576585504753
2024,FRO,0.6422576585504753
2025,FRO,0.6422576585504753
2026,FRO,0.6422576585504753
2027,FRO,0.6422576585504753
2028,FRO,0.6422576585504753
2029,FRO,0.6422576585504753
2030,FRO,0.6422576585504753
2031,FRO,0.6422576585504753
2032,FRO,0.6422576585504753
2033,FRO,0.6422576585504753
2034,FRO,0.6422576585504753
2035,FRO,0.6422576585504753
2036,FRO,0.6422576585504753
2037,FRO,0.6422576585504753
2038,FRO,0.6422576585504753
2039,FRO,0.6422576585504753
2040,FRO,0.6422576585504753
