SUBJECT,LOCATION,TIME,Value,INDICATOR,MEASURE,FREQUENCY
RAIL,KHM,2018,15097.75852,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NZL,2020,4131,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,URY,2014,16163.12251,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AGO,2013,32066.45782,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,KHM,2019,15207.23279,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AGO,2014,36128.69771,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,KHM,2020,15315.56074,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NAM,2018,13443.8534,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AGO,2015,40207.85035,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CAN,2013,386266,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GEO,2012,5976,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NAM,2019,13424.45719,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CAN,2014,414069,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LVA,2014,19441,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CRI,2017,18394.7143,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AGO,2016,40520.31969,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,KWT,2011,7824.660289,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GEO,2013,5526,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,URY,2018,17287.72751,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AGO,2017,40849.65721,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NCL,2011,6337.110504,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AGO,2018,41196.70828,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CAN,2016,396806,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GEO,2015,4261.2,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CAN,2017,420143,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AGO,2019,41564.30846,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GEO,2016,3424.2,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NCL,2012,6358.413465,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CAN,2018,445546,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AGO,2020,41953.36111,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LVA,2018,17859,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GEO,2017,2963.2,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SUR,2015,13103.16277,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CAN,2019,446081,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GEO,2018,2598.2,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AGO,2021,39928.06261,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SEN,2013,11794.16675,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CUB,2012,26137.86145,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ALB,2011,50,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,KWT,2017,16603.05602,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,USA,2012,2500300,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ALB,2012,25,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CAN,2021,430170,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CUB,2014,28088.5233,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ALB,2013,23,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,USA,2013,2541355,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHE,2011,11526,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GEO,2021,3322.145,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SEN,2016,11746.49335,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHE,2012,11061,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,USA,2015,2537845,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ALB,2014,39.887,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHE,2013,11812,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GHA,2011,13060.65468,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GHA,2012,14175.21955,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ALB,2015,23.124,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NCL,2020,6664.504101,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ALB,2016,8.8,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SEN,2018,11726.593,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,USA,2017,2449731,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ALB,2017,25.3,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GHA,2013,15308.51441,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHE,2015,12431,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBN,2012,20163.77499,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ALB,2018,20.4,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CUB,2019,29523.54266,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHE,2016,12447,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GHA,2015,17645.21766,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHE,2017,11653,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,EST,2012,5129,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BEN,2011,11918.37975,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ALB,2019,43,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHE,2018,11776,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ALB,2020,26.039,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBN,2015,25101.01421,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SGP,2012,44444.7875,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ITA,2012,20244,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ALB,2021,25.1151187,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHE,2019,11666,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GHA,2018,21332.82677,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARE,2011,60369.86766,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHE,2020,11063,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NER,2015,12389.31452,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GHA,2019,22606.08021,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARE,2012,64364.75365,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHE,2021,12024,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBN,2018,26468.25152,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,UZB,2013,22918.2,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PAK,2020,270197.4752,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARE,2013,70322.07665,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SGP,2015,58378.88311,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PYF,2012,13300.97989,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBN,2019,27146.75095,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARE,2014,76857.19106,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SGP,2016,60442.66537,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHL,2013,3981.463012,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BEN,2018,11714.21188,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GIN,2011,12044.25224,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NER,2019,12366.85219,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARE,2015,82941.45765,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GIN,2012,12026.8192,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARE,2016,83743.9971,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NER,2020,12350.55856,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHL,2015,4085.724617,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBR,2011,12114.33556,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GIN,2013,12007.34476,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARE,2017,84143.7578,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBR,2012,12091.85896,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,UZB,2018,22941.6,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NGA,2011,189166.5075,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARE,2018,84292.50804,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GIN,2015,11956.80915,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBR,2013,12069.94735,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHL,2017,3760.22044,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NGA,2012,200303.081,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARE,2019,84500.46096,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BFA,2012,12292.62031,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GIN,2016,11956.58866,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHL,2018,3816.070254,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARE,2020,84995.6679,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,HTI,2020,11063.00082,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NGA,2014,223491.58,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GIN,2018,11941.21085,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARE,2021,67930.25044,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NGA,2015,235527.6003,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARG,2011,12198,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BRA,2017,1023280.655,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PAN,2018,21153.4742,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHL,2021,94498.11257,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARG,2012,10583,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBR,2018,11920.73112,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,DEU,2014,112629,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHN,2011,2946579,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARG,2013,9746,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,VNM,2014,112298.5011,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GIN,2021,12155.91634,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARG,2014,8893,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBR,2020,11846.34301,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GNB,2011,12680.61125,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NGA,2018,268134.3256,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MDV,2012,12926.40277,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARG,2015,8274,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHN,2013,2917390,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBR,2021,11638.03788,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARG,2016,8529,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,HUN,2015,10009.615,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBY,2011,33998.17709,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GNB,2013,12668.80636,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NGA,2021,303660.6983,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHN,2015,2375430,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARG,2017,8377,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MDV,2015,12935.91403,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARG,2018,233226.6156,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NIC,2011,12365.76943,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBY,2013,37884.62796,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BFA,2021,11885.31155,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GNB,2015,12655.63031,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,DEU,2020,108406,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHN,2017,2696220,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARG,2019,229903.0905,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBY,2014,39816.03688,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLE,2011,12090.35878,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARG,2020,226575.3238,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GNB,2017,12640.72252,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLE,2012,12074.80976,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARG,2021,227958.9772,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,DJI,2011,12700.75163,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHN,2020,8008106.31,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,DJI,2012,12702.72984,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARM,2011,816,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NIC,2015,12402.06525,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GNB,2019,12624.71758,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLE,2014,12041.04719,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CHN,2021,8466049.4,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARM,2012,867,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PER,2019,105640.0681,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PER,2020,107580.4434,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GNB,2020,12616.29841,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CMR,2011,15312.29963,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARM,2013,851,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LBY,2019,42632.5322,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CMR,2012,15246.06684,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARM,2014,786,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CMR,2013,15173.74794,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NIC,2019,12283.02862,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MEX,2013,77717,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARM,2015,640,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,VUT,2016,12923.92094,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BRN,2011,6517.358251,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CMR,2014,11411.60866,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LKA,2011,32343.28456,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARM,2016,658,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,DJI,2018,12724.10118,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CMR,2015,12479.85014,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARM,2017,690,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TTO,2015,19879.84544,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,VUT,2018,12925.56236,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NLD,2011,6378,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARM,2018,14434.1973,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LKA,2013,37085.92487,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CMR,2017,14701.35211,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARM,2019,14480.98122,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MEX,2017,86316,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GNQ,2016,14100.9235,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,DJI,2021,12724.26456,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,VUT,2020,12927.11,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARM,2020,14527.58214,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CMR,2019,17038.89011,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLV,2012,13881.05719,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GNQ,2017,13996.94758,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GNQ,2018,13892.78374,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ARM,2021,14572.27824,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MEX,2019,89049,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUS,2011,261420,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,IND,2011,667607,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LKA,2017,44065.083,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NLD,2016,6641,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CMR,2021,15422.9415,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BGR,2015,3650,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUS,2012,290570,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COL,2011,140460.5482,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BGR,2016,3434,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LKA,2019,46425.49898,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUS,2013,319000,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUS,2014,367700,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GNQ,2021,13808.52326,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NLD,2018,7026,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLV,2017,14068.24721,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COL,2013,154382.1071,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUS,2015,401600,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LKA,2021,49509.39024,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COL,2014,161380.3814,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,FJI,2020,12924.16916,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLV,2018,14071.96894,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUS,2016,413490,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GRC,2013,238,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LSO,2011,12817.46237,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COL,2015,168433.5466,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GRC,2014,343,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUS,2017,431307.3111,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SLV,2020,14080.83731,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LSO,2013,12816.134,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PNG,2014,13859.12403,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUS,2018,441273.2413,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GRC,2015,294,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NOR,2012,3582,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUS,2019,443004.6278,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,WSM,2020,12921.96938,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUS,2020,447434.6741,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LSO,2015,12813.80653,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SOM,2011,11163.03277,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NOR,2013,3513,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,DOM,2011,21810.24687,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUS,2021,453091.006,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COL,2019,180431.0287,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BTN,2016,13073.19593,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COL,2020,183324.0716,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ZAF,2011,170023.5798,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SOM,2013,11011.90216,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUT,2011,20345,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUT,2012,19499,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GRC,2019,491,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COL,2021,190261.227,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GRC,2020,555,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NOR,2017,4040,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUT,2013,19564,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COM,2011,12819.32648,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ZAF,2014,196069.2193,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SOM,2016,10748.92593,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,PNG,2021,14147.9203,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NOR,2018,3970,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUT,2014,20746,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BHR,2018,17361.97056,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,UGA,2012,12777.73806,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COM,2013,12818.55036,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUT,2015,20814,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUT,2016,21361,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GTM,2012,17363.35085,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LTU,2011,15088,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NOR,2020,4110,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COM,2015,12817.37446,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GTM,2013,17814.19369,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GTM,2014,18256.91054,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUT,2017,22256,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COM,2016,12816.06785,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MWI,2019,12715.74681,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GTM,2015,18692.29941,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUT,2018,21996.241,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ZAF,2019,206855.3833,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SOM,2021,11215.32067,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LTU,2014,14307,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TGO,2014,12010.26282,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GTM,2016,19179.25215,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUT,2020,20498.028,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,IRL,2020,74,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TGO,2015,11976.30167,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COM,2019,12811.53376,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AUT,2021,21780.869,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MYS,2011,121488.0613,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GTM,2018,20128.07086,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COM,2020,12809.79648,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AZE,2011,7845,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,DZA,2012,83699.40101,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,COM,2021,12805.45543,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LTU,2017,15414,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,MLI,2021,10637.873,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NPL,2016,13323.8557,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AZE,2012,8212,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AZE,2013,7958,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CPV,2011,12845.78548,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BIH,2016,1142,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LTU,2019,16181,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BIH,2017,1130.1,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CPV,2012,12849.58343,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,TGO,2019,11842.3305,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AZE,2014,7371,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,IRQ,2014,48572.94093,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,GUY,2011,12986.16832,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AZE,2015,6210,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,LTU,2021,14566,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CPV,2014,12857.03995,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,NPL,2020,13501.1039,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SRB,2018,3186,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AZE,2016,5192,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,SAU,2016,275379.7508,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CPV,2015,12860.75117,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BIH,2020,1040,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AZE,2017,4633,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,ZMB,2018,11450.99407,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,AZE,2018,4492,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CPV,2016,12862.22383,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,BIH,2021,16337.20409,FREIGHTTRANSP,MLN_TONNEKM,A
RAIL,CPV,2017,12863.69757,FREIGHTTRANSP,MLN_TONNEKM,A
